"DATAREG";"EXTNO";"CODIGO BARRA";"REGISTRO";"GRUPO";"FAMILIA";"GENERO";"ESPECIE";"AUTOR";"INFRAESPEC";"RANKINFRA";"AUTORINFRA";"ORIGEM_NR";"HERBARIO";"DET";"QUALIFIC";"DATADET";"PAIS";"ESTADO";"MUNICIPIO";"LATGRAU";"LATMIN";"LATSEG";"LATDIREC";"LONGGRAU";"LONGMIN";"LONGSEG";"LONGDIREC";"X__1";"LOCALIDADE";"COORDENADA-OBS";"ALTITUDE";"ALTMAIOR";"HABITAT";"VEGETACAO";"COLETOR";"OUTROSCOL";"NUMCOLETOR";"CODIGOCOL";"DATACOL";"DIA";"MES";"ANO";"OBSCOL";"FENOFASE";"NUMDUPLS";"DESTINO";"LEMBRETE";"ANOEMPRESTIMO";"EMPRESTIMO";"NRPARTES";"EM";"PARA";"A_CUIDADOS";"DEVOLUCAO";"OBS";"REMESSA";"vazio";"COLEÇÃO";"TIPIFICAÇÃO";"JR";"PARQUE";"INVENTÁRIO 2001";"INVENTÁRIO";"C EPÍFITAS";"DISTRIBUIÇÃO DE DUPLICATAS";"SUSPEITO-CRIA";"LOCALIDADE DETALHADA";"DUPLICATA DE";"INVENTÁRIO 2010";"INVENTÁRIO 2010 OBS";"INVENTÁRIO 2010 LOCALIZADO"
"27/02/2008";NA;"MBML00003066";32759;"AD";"ACANTHACEAE";"Ruellia";"neowedia";"(Nees) Lindau";NA;NA;NA;NA;NA;"Sheila R. Profice/Agosto-2009";NA;NA;"Brasil";"Espírito Santo";"Águia Branca";18;52;17;"S";40;48;46;"W";NA;"Águas Claras, propr.: Zequinha";"GPS - arredores da coleta";"400";"500";NA;NA;"L. F. S. Magnago";"V. Demuner, T. Cruz e Elias Bausen";1363;NA;"07/09/2006";7;9;2006;"Liana com 3m de alt. Flores vermelhas. Mata Paludosa.";NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
NA;NA;"MBML00003087";1729;"AD";"ACANTHACEAE";"Ruellia";"solitaria";"Vell.";NA;NA;NA;NA;NA;"D. C. Wasshausen/08-1991";NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;55;52;"S";40;41;60;"W";NA;"Mata Fria";"Google Earth - aproximação pelo local da coleta";NA;NA;NA;NA;"W. Boone";NA;235;"BOONE, 235";NA;19;6;1984;"Trepadeira com flores de cor branca.";NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2002-05-23;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
NA;NA;"MBML00003067";1745;"AD";"ACANTHACEAE";"Ruellia";"solitaria";"Vell.";NA;NA;NA;NA;NA;NA;NA;NA;"Brasil";"Espírito Santo";"São Mateus";18;44;15;"S";39;45;21;"W";NA;"Guriri";"Google Earth - aproximação pela localidade próxima";NA;NA;NA;NA;NA;NA;0;"(MBML1745)";NA;10;3;1972;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2002-05-23;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
NA;NA;"MBML00003083";1746;"AD";"ACANTHACEAE";"Ruellia";"solitaria";"Vell.";NA;NA;NA;NA;NA;NA;NA;NA;"Brasil";"Espírito Santo";"São Mateus";18;44;15;"S";39;45;21;"W";NA;"Guriri";"Google Earth - aproximação pela localidade próxima";NA;NA;NA;NA;NA;NA;0;"(MBML1746)";NA;10;10;1972;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2002-05-23;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
NA;NA;"MBML00003076";9070;"AD";"ACANTHACEAE";"Ruellia";"solitaria";"Vell.";NA;NA;NA;NA;NA;"Sheila R. Profice/21-01-2004";NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;55;52;"S";40;41;1;"W";NA;"São Lourenço, Mata Fria";"Google Earth - aproximação pelo local da coleta";NA;NA;NA;NA;"L. Kollmann";"E. Bausen & W. Pizziolo";1684;NA;NA;27;1;1999;"Planta de 20cm. Flores rosas.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2002-05-23;NA;NA;"RB";NA;NA;NA;2010-08-17;NA;TRUE
NA;NA;"MBML00003086";9450;"AD";"ACANTHACEAE";"Ruellia";"solitaria";"Vell.";NA;NA;NA;NA;NA;"Sheila R. Profice/21-01-2004";NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;55;52;"S";40;41;1;"W";NA;"São Lourenço, Mata Fria";"Google Earth - aproximação pelo local da coleta";NA;NA;NA;NA;"L. Kollmann";"E. Bausen & W. Pizziolo";1173;NA;NA;2;12;1998;"Mata de encosta. Planta 30cm. Flores roxas.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2002-05-23;NA;NA;"RB";NA;NA;NA;2010-08-17;NA;TRUE
"19/07/2000";NA;"MBML00003085";12934;"AD";"ACANTHACEAE";"Ruellia";"solitaria";"Vell.";NA;NA;NA;NA;NA;"Sheila R. Profice/21-01-2004";NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;53;20;"S";40;49;29;"W";NA;"Pedra Alegre";"Google Earth - aproximação pelo local da coleta";NA;NA;NA;NA;"V. Demuner";NA;1199;NA;NA;26;6;2000;"Arbusto 1m, flores rosadas com nervuras azuis para o centro folha face abaxial rosa escuro, face adaxial verde normal. Interior de mata, próximo a nascente de água.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"E";NA;NA;NA;2002-05-24;NA;NA;"RB";"X";NA;NA;2010-08-17;NA;TRUE
"15/08/2000";NA;"MBML00003078";13218;"AD";"ACANTHACEAE";"Ruellia";"solitaria";"Vell.";NA;NA;NA;NA;NA;"Sheila R. Profice/21-01-2004";NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;53;14;"S";40;47;45;"W";NA;"Várzea Alegre";"Google Earth - aproximação pela localidade próxima";NA;NA;NA;NA;"V. Demuner";"et al";1315;NA;NA;27;7;2000;"Subarbusto 40cm, frutos jovens de cor verde. Folha face abaxial vinoso. Subida da cachoeira, ambiente sombreado.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"E";NA;NA;NA;2002-05-24;NA;NA;"RB";NA;NA;NA;2010-08-17;NA;TRUE
"07/12/2006";NA;"MBML00003080";27220;"AD";"ACANTHACEAE";"Ruellia";"solitaria";"Vell.";NA;NA;NA;NA;NA;"Sheila R. Profice/Agosto-2009";NA;NA;"Brasil";"Espírito Santo";"Colatina";19;20;21;"S";40;33;10.7;"W";NA;"Alto Moacir, Prop.: Lalau";"GPS - arredores da coleta";"270";"550";NA;NA;"V. Demuner";"L.F.S Magnago, T. Cruz e Elias Bausen";2570;NA;"12/07/2006";12;7;2006;"Arbusto 50cm, flores lilás claro. Ambiente rupestre";NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
"08/12/2006";NA;"MBML00003073";27302;"AD";"ACANTHACEAE";"Ruellia";"solitaria";"Vell.";NA;NA;NA;NA;NA;"Sheila R. Profice/Agosto-2009";NA;NA;"Brasil";"Espírito Santo";"Marilândia";19;21;16;"S";40;30;57.6;"W";NA;"Liberdade, Prop.: Deoclécio. Lorenccini";"GPS - arredores da coleta";"250";"450";NA;NA;"V. Demuner";"L.F.S Magnago, T. Cruz e Elias Bausen";2636;NA;"14/07/2006";14;7;2006;"Arbusto 50cm, botões florais, flores lilás claro. Fundo de vale.";NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
"11/12/2006";NA;"MBML00003072";27417;"AD";"ACANTHACEAE";"Ruellia";"solitaria";"Vell.";NA;NA;NA;NA;NA;"Sheila R. Profice/Agosto-2009";NA;NA;"Brasil";"Espírito Santo";"Governador Lindenberg";19;8;54;"S";40;27;27;"W";NA;"Morelo. Prop.:Fernando Nicolli";"GPS - arredores da coleta";"110";"150";NA;NA;"V. Demuner";"L.F.S. Magnago, T. Cruz, Elias Bausen";2778;NA;"24/08/2006";24;8;2006;"Herbácea 30cm, flores lilás. Beira de riacho.";NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"X";NA;NA;2010-08-17;NA;TRUE
"07/02/2007";NA;"MBML00003079";28438;"AD";"ACANTHACEAE";"Ruellia";"solitaria";"Vell.";NA;NA;NA;NA;NA;"Sheila R. Profice/Agosto-2009";NA;NA;"Brasil";"Espírito Santo";"Águia Branca";18;53;32;"S";40;43;48;"W";NA;"Aguas Claras, Escola Agroecológica.";"GPS - arredores da coleta";"300";"500";NA;NA;"L. F. S. Magnago";"V. Demuner, M. Belizário, E. Bausen";562;NA;"01/02/2006";1;2;2006;"Herbácea. Flores lilás . Folha abaxial vinácea. Mata.";NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"X";NA;NA;2010-08-17;NA;TRUE
"08/02/2007";NA;"MBML00003074";28734;"AD";"ACANTHACEAE";"Ruellia";"solitaria";"Vell.";NA;NA;NA;NA;NA;"Sheila R. Profice/Agosto-2009";NA;NA;"Brasil";"Espírito Santo";"Santa Leopoldina";20;1;44;"S";40;29;50;"W";NA;"Pedra Branca, Mata na Serra Santa Lucia, propr.: Cristiano Bremencampi.";"GPS - arredores da coleta";"300";"650";NA;NA;"L. F. S. Magnago";"V. Demuner, T. Cruz e Elias Bausen";1198;NA;"03/08/2006";3;8;2006;"Herbácea. Flor lilás. Mata.";NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
"02/05/2007";NA;"MBML00003082";29707;"AD";"ACANTHACEAE";"Ruellia";"solitaria";"Vell.";NA;NA;NA;NA;NA;"Sheila R. Profice/Agosto-2009";NA;NA;"Brasil";"Espírito Santo";"Santa Leopoldina";20;12;2;"S";40;29;26;"W";NA;"Pedra Branca, Mata na Serra Santa Lucia, propr.: Cristiano Bremencampi (Luiz Pilger).";"GPS - arredores da coleta";"250";"380";NA;NA;"V. Demuner";"T. Cruz, M. Belizário e Elias Bausen.";3639;NA;"18/04/2007";18;4;2007;"Herbácea flores brancascom listras lilás. Interior de mata em regeneração.";NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
"19/06/2007";NA;"MBML00003070";30267;"AD";"ACANTHACEAE";"Ruellia";"solitaria";"Vell.";NA;NA;NA;NA;NA;"Sheila R. Profice/Agosto-2009";NA;NA;"Brasil";"Espírito Santo";"Santa Leopoldina";20;6;28;"S";40;26;32;"W";NA;"Colina Verde (Morro do Agudo), propr.: Israel Elias Ramos (trilha da casa).";"GPS - arredores da coleta";"150";"250";NA;NA;"V. Demuner";"R. R. Vervloet, M. Belisario e Elias Bausen.";4068;NA;"29/05/2007";29;5;2007;"Arbusto/escandente botões florais, flores azuis claro. Interior de mata.";NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
"30/07/2007";NA;"MBML00003081";30649;"AD";"ACANTHACEAE";"Ruellia";"solitaria";"Vell.";NA;NA;NA;NA;NA;"Sheila R. Profice/Agosto-2009";NA;NA;"Brasil";"Espírito Santo";"Santa Leopoldina";20;5;13;"S";40;28;51.5;"W";NA;"Fazenda Caioaba.";"GPS - arredores da coleta";"150";"400";NA;NA;"R.R. Vervloet";"V. Demuner, E. Bausen, T. A. Cruz";2913;NA;"18/07/2007";18;7;2007;"Erva com bracteas e sépalas de cor verde, pétalas de cor azul claro.";NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
"02/10/2007";NA;"MBML00003069";31520;"AD";"ACANTHACEAE";"Ruellia";"solitaria";"Vell.";NA;NA;NA;NA;NA;"Sheila R. Profice/Agosto-2009";NA;NA;"Brasil";"Espírito Santo";"Santa Leopoldina";20;5;44;"S";40;25;48;"W";NA;"Colina Verde, Morro do Agudo, D. Maria";"GPS - arredores da coleta";"150";"300";NA;NA;"R.R. Vervloet";"V. Demuner, E. Bausen, T. A. Cruz";3373;NA;"30/08/2007";30;8;2007;"Erva 0,5m, flores com sépalas de cor verde e pétalas de cor lilás.";NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
"14/09/2015";NA;"MBML00003075";49251;"AD";"ACANTHACEAE";"Ruellia";"solitaria";"Vell.";NA;NA;NA;NA;NA;"André M. Assis/2013";NA;NA;"Brasil";"Espírito Santo";"Santa Leopoldina";20;6;38.7;"S";40;33;14.8;"W";NA;"RPPN Rancho Chapadão - Bragança";NA;"580";NA;NA;NA;"A. M. Assis";"J. Freitas";3842;NA;"01/07/2013";1;7;2013;"Subarbusto 0,4m. Folhas discolores. Flor lilás. Interior de mata ciliar (Córrego do Bicho).";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"E";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2015-09-14;NA;TRUE
"19/02/2004";NA;"MBML00003088";21840;"AD";"ACANTHACEAE";"Ruellia";"subsessilis";"(Nees) Lindau";NA;NA;NA;NA;NA;"Sheila R. Profice/Agosto-2009";NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;58;17;"S";40;31;49;"W";NA;"Estação Biológica de Santa Lúcia";"Google Earth - Centro  geográfico da UC";NA;NA;NA;NA;"L. Kollmann";NA;6296;NA;NA;14;10;2003;"Arbusto, 1m, no sol. Flores lilás.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"E";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
"10/08/2004";NA;"MBML00003089";22420;"AD";"ACANTHACEAE";"Ruellia";"subsessilis";"(Nees) Lindau";NA;NA;NA;NA;NA;"Sheila R. Profice/Agosto-2009";NA;NA;"Brasil";"Espírito Santo";"Castelo";20;31;9;"S";41;6;2;"W";NA;"Parque Estadual do Forno Grande";"Google Earth - aproximação pelo local da coleta";NA;NA;NA;NA;"L. Kollmann";"et al";6702;NA;NA;10;6;2004;"Erva 1m na sombra, flores lilás.";NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
"11/08/2006";NA;"MBML00003091";26592;"AD";"ACANTHACEAE";"Ruellia";"subsessilis";"(Nees) Lindau";NA;NA;NA;NA;NA;"Sheila R. Profice/Agosto-2009";NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;53;46;"S";40;30;21;"W";NA;"Alto Goiapaba-Açu";"Google Earth - aproximação pela localidade próxima";NA;NA;NA;NA;"L. Kollmann";"et al";9176;NA;"21/06/2006";21;6;2006;"Erva 1,5m na sombra. Flores rosas.";NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
"07/02/2007";NA;"MBML00003090";28345;"AD";"ACANTHACEAE";"Ruellia";"subsessilis";"(Nees) Lindau";NA;NA;NA;NA;NA;"Sheila R. Profice/Agosto-2009";NA;NA;"Brasil";"Espírito Santo";"Santa Leopoldina";20;3;33;"S";40;28;14;"W";NA;"Fazenda Caioaba, propr.:Virloni, Mata, trilha do corrego Caioaba.";"GPS - arredores da coleta";"150";"650";NA;NA;"L. F. S. Magnago";"V. Demuner, T. Cruz e Elias Bausen";1233;NA;"08/08/2006";8;8;2006;"Rupícola. Flores lilás. Mata fundo de vale.";NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
NA;NA;"MBML00003095";1155;"AD";"ACANTHACEAE";"Ruellia";"geminiflora";"Kunth";NA;NA;NA;NA;NA;NA;NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;58;17;"S";40;31;49;"W";NA;"Estação Biológica de Santa Lúcia";"Google Earth - Centro  geográfico da UC";NA;NA;NA;NA;"H. Q. Boudet Fernandes";NA;1879;"FERNANDES, 1879";NA;4;3;1986;"Erva, flor lilás em gretas de rocha, no leito de cachoeira do rio Timbuí, abaixo de cachoeira, heliófila.";NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2002-05-15;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
NA;NA;"MBML00003096";1727;"AD";"ACANTHACEAE";"Ruellia";"geminiflora";"Kunth";NA;NA;NA;NA;NA;NA;NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;56;12;"S";40;30;25;"W";NA;"Boeirão";"Google Earth - aproximação pela localidade próxima";NA;NA;NA;NA;"W. A. Hoffmann";NA;147;"HOFFMANN, 147";NA;13;6;1984;"Herbácea, flores roxeadas, solo pedregoso.";NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2002-05-23;NA;NA;"US";NA;NA;NA;2010-08-17;NA;TRUE
NA;NA;"MBML00003094";5770;"AD";"ACANTHACEAE";"Ruellia";"geminiflora";"Kunth";NA;NA;NA;NA;NA;NA;NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;58;17;"S";40;31;49;"W";NA;"Estação Biológica de Santa Lúcia";"Google Earth - Centro  geográfico da UC";NA;NA;NA;NA;"H. Q. Boudet Fernandes";"et al";2853;"FERNANDES, 2853";NA;14;9;1989;"Erva 20cm, flor lilás, mata ripária, leito de cheia do timbuí, abaixo da cachoeira.";NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2002-05-23;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
"16/09/2009";NA;"MBML00002915";38145;"AD";"ACANTHACEAE";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Brasil";"Espírito Santo";"Alegre";20;46;1.2;"S";41;33;18;NA;NA;"ARIE Laerth Paiva Gama";"RSRibeiro";"400";NA;NA;NA;"D.R. Couto";"C.da C. Oliveira; S. Marinho & G. A. Dutra";727;NA;"25/07/2008";25;7;2008;"Erva, flor lilás; com parte abaxial da folha roxa. Mata estacional.";NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
"15/08/2001";NA;"MBML00002996";13968;"AD";"ACANTHACEAE";NA;NA;NA;NA;NA;NA;NA;NA;"Sheila R. Profice/21-01-2004";NA;NA;"Brasil";"Espírito Santo";"Barra de São Francisco";NA;NA;NA;NA;NA;NA;NA;NA;"18°44'17.8\"S 40°53'27.0\"W
";"Parque Municipal Sombra da Tarde";"RSRibeiro";NA;NA;NA;NA;"L. Kollmann";"et al";3356;NA;NA;22;11;2000;"Planta 40cm. Sol. Flores lilás claras.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"E";NA;NA;NA;2002-06-06;NA;NA;"RB";NA;NA;NA;2010-08-17;NA;TRUE
"14/09/2001";NA;"MBML00003097";14291;"AD";"ACANTHACEAE";NA;NA;NA;NA;NA;NA;NA;NA;"L. Kollmann/29-05-2001";NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;56;10;"S";40;36;60;"W";NA;"Pátio do Museu de Biologia Mello Leitão";"Google Earth - aproximação pelo local da coleta";NA;NA;NA;NA;"L. Kollmann";NA;3697;NA;NA;29;5;2001;"Arbusto 2m. Brácteas avermelhadas. Flores amarelas.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"E";NA;NA;NA;2002-06-06;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
NA;NA;"MBML00003099";1801;"AD";"ACANTHACEAE";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;56;10;"S";40;36;60;"W";NA;"Pátio do Museu de Biologia Mello Leitão";"Google Earth - aproximação pelo local da coleta";NA;NA;NA;NA;"W. Boone";NA;179;"BOONE, 179";NA;21;5;1984;"Planta arbustiva, com flores de brácteas vermelhas e corola amarela.";NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"x";2002-05-23;NA;NA;"US, CEPEC";NA;NA;NA;2010-08-17;NA;TRUE
NA;NA;"MBML00003098";1802;"AD";"ACANTHACEAE";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;56;10;"S";40;36;60;"W";NA;"Pátio do Museu de Biologia Mello Leitão";"Google Earth - aproximação pelo local da coleta";NA;NA;NA;NA;"H. Q. Boudet Fernandes";NA;1279;"FERNANDES, 1279";NA;20;6;1985;"Arbusto com 2m, folhas com nervuras amareladas, inflorescência com brácteas vermelhas.";NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"s";2002-05-23;NA;NA;"US";NA;NA;NA;2010-08-17;NA;TRUE
"18/02/2000";NA;"MBML00003102";11762;"AD";"ACANTHACEAE";"Schaueria";"capitata";"Nees";NA;NA;NA;NA;NA;"A.L.A. Côrtes/Nov.2013";NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;53;52;"S";40;48;53;"W";NA;"Pedra da Onça";"Google Earth - aproximação pelo local da coleta";NA;NA;NA;NA;"V. Demuner";"et al";472;NA;NA;6;1;2000;"arbusto 50cm, botões florais e flores cor bege, interior de mata, ambiente umido.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"E";NA;NA;NA;2002-05-24;NA;NA;"RB";"X";NA;NA;2014-05-27;NA;TRUE
"19/03/2002";NA;"MBML00003101";16498;"AD";"ACANTHACEAE";"Schaueria";"capitata";"Nees";NA;NA;NA;NA;NA;"A.L.A. Côrtes/22-XI-2012";NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;48;20;"S";40;40;53;"W";NA;"São João de Petrópolis, E.A.F.S.T.";"Google Earth - aproximação pelo local da coleta";NA;NA;NA;NA;"A. P. Fontana";"et al";203;NA;NA;6;10;2001;"Herbácea, folhas verdes, cálice plumoso, corola verde esbranquiçada.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"E";NA;NA;NA;2002-06-06;NA;NA;"RB";NA;NA;NA;2014-05-27;NA;TRUE
"01/10/2008";NA;"MBML00003103";34789;"AD";"ACANTHACEAE";"Schaueria";"capitata";"Nees";NA;NA;NA;NA;NA;"A.L.A. Côrtes/Nov.2013";NA;NA;"Brasil";"Espírito Santo";"Cachoeiro de Itapemirim";20;45;2;"S";41;14;8;"W";NA;"Pacotuba, terreno do Calegario";"Google Earth - aproximação pelo local da coleta";NA;NA;NA;NA;"L. Kollmann";"L. Magnago, M. Simonelli & G. Correa";10783;NA;"05/04/2008";5;4;2008;"Erva 40cm na sombra. Flores brancas.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2014-05-27;NA;TRUE
"13/12/2006";NA;"MBML00003107";27521;"AD";"ACANTHACEAE";"Staurogyne";"carvalhoi";"Profice";NA;NA;NA;NA;NA;"Sheila R. Profice/Agosto-2009";NA;NA;"Brasil";"Espírito Santo";"Governador Lindenberg";19;8;55;"S";40;27;28;"W";NA;"Morelo, prop.:Fernando Nicolli";"GPS - arredores da coleta";"110";"150";NA;NA;"V. Demuner";"L.F.S. Magnago, T. Cruz, Elias Bausen";3026;NA;"13/11/2006";13;11;2006;"Herbácea botões florais, flores brancas. Interior de mata alterada.";NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"X";NA;NA;2010-08-17;NA;TRUE
"22/12/2006";NA;"MBML00003106";27688;"AD";"ACANTHACEAE";"Staurogyne";"carvalhoi";"Profice";NA;NA;NA;NA;NA;"Sheila R. Profice/Agosto-2009";NA;NA;"Brasil";"Espírito Santo";"Marilândia";19;21;13;"S";40;31;1;"W";NA;"Alto Liberdade, propr.: Deuclecio Lorenzini.";"GPS - arredores da coleta";"300";"400";NA;NA;"L. F. S. Magnago";"V. Demuner, T. Cruz e Elias Bausen";905;NA;"19/04/2006";19;4;2006;"Herbácea (rupícula). Flores brancas. Frutos verdes. Folha abaxial acinzentada. Mata a beira do corrego.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
"27/04/2007";NA;"MBML00003105";29591;"AD";"ACANTHACEAE";"Staurogyne";"carvalhoi";"Profice";NA;NA;NA;NA;NA;"Sheila R. Profice/Agosto-2009";NA;NA;"Brasil";"Espírito Santo";"Marilândia";19;21;7;"S";40;30;51;"W";NA;"Liberdade, propr.: Deoclécio Lorenccini";"GPS - arredores da coleta";"150";"350";NA;NA;"V. Demuner";"T. Cruz, M. Belizário e Elias Bausen.";3418;NA;"22/03/2007";22;3;2007;"Herbácea botões florais e flores brancas. Interior de mata, fundo de vale.";NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
"21/01/2008";NA;"MBML00003108";32577;"AD";"ACANTHACEAE";"Staurogyne";"carvalhoi";"Profice";NA;NA;NA;NA;NA;"Sheila R. Profice/Agosto-2009";NA;NA;"Brasil";"Espírito Santo";"Marilândia";19;21;16;"S";40;30;57.6;"W";NA;"Liberdade, Prop.: Deoclécio. Lorenccini";"GPS - arredores da coleta";"250";"400";NA;NA;"V. Demuner";"T. A. Cruz, M.Belizário.";4747;NA;"11/12/2007";11;12;2007;"Herbácea botões florais, flores brancas, frutos verdes. Interior de mata alterada.";NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
NA;NA;"MBML00003112";1731;"AD";"ACANTHACEAE";"Staurogyne";"parva";"Braz & R.Monteiro";NA;NA;NA;NA;NA;"A. Indriunas/13-03-2014";NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;49;25;"S";40;30;38;"W";NA;"Nova Lombardia";"Google Earth - aproximação pela localidade próxima";NA;NA;NA;NA;"H. Q. Boudet Fernandes";NA;1142;"FERNANDES, 1142";NA;15;5;1985;"Erva em semi-sombra, em local com muita matéria orgânica, pilosidade branca e vinácea.";NA;0;NA;"AR*";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2002-05-23;NA;NA;"US";NA;NA;NA;2010-08-17;NA;TRUE
